S,trend_method,ma_len_days,compare_lag_days,ma_short,ma_long,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,turnover
0.4,ma_cross,,,3.0,20.0,0.005764239345647404,0.005155068769873308,0.022867754716350518,0.22542959874357132,-0.024170142990134313,0.21328251024321562,0.501845598052305,49.0
0.7,ma_compare,10.0,1.0,,,0.0055758574722371,0.005003398016697134,0.02320768577141035,0.2155922855031432,-0.01927172635719543,0.25962375782847447,0.5003817376698733,73.0
0.4,ma_cross,,,10.0,20.0,0.005167282474437318,0.004648939671040167,0.02284025757284298,0.20354147304221942,-0.02238806428445006,0.2076525961321789,0.5023692939504028,31.0
0.3,ma_cross,,,3.0,10.0,0.004356568293321317,0.0039722013622542785,0.023282931366300105,0.17060572398558344,-0.021593850745035392,0.18395057968841064,0.5056606640832764,83.0
0.6,ma_cross,,,10.0,20.0,0.004262501304568067,0.003882189862518503,0.022839917937091853,0.16997389715721598,-0.018316255470560483,0.2119532493286253,0.499960508648606,31.0
0.3,ma_cross,,,5.0,20.0,0.0038581202495315825,0.0035399586346217533,0.022867777282227334,0.15480116807736197,-0.016696368888428736,0.2120196707605741,0.4997251236943375,45.0
0.4,ma_cross,,,3.0,30.0,0.0036154159676562436,0.003319687061382965,0.02222905471865101,0.14934000133607225,-0.017008458294097917,0.19517859902298879,0.5043234785473112,31.0
0.7,ma_compare,3.0,1.0,,,0.003823852865014965,0.003536756188163943,0.023972301608566168,0.1475351113928974,-0.023309338263590273,0.15173129962631493,0.5035858359480054,103.0
0.4,ma_compare,10.0,3.0,,,0.003578329195426777,0.0033089290094751897,0.023141934800353595,0.14298411252220067,-0.021353490699788313,0.1549596295985458,0.5008840033822738,51.0
0.3,ma_cross,,,5.0,30.0,0.0034577681519207815,0.003188158672592292,0.02232855176882256,0.14278394342815956,-0.016767453525642018,0.1901397053355017,0.5028730914463964,27.0
0.5,ma_cross,,,3.0,20.0,0.003467859727629641,0.0032089035172380774,0.022867780872353076,0.1403242201396818,-0.02425999427295422,0.13227140456564165,0.5016099897903087,49.0
0.4,ma_compare,10.0,1.0,,,0.0031026083840410834,0.002906839662569798,0.02321097627626865,0.12523556217416873,-0.017522280143778324,0.16589391555881136,0.5004579453518547,89.0
0.6,ma_cross,,,3.0,20.0,0.002549689963515789,0.0024295145286086,0.02286778793374543,0.10624178148090246,-0.025062504441432987,0.09693821837661842,0.5014529176156444,49.0
0.4,ma_cross,,,5.0,20.0,0.0023750955900756487,0.0022812273629798916,0.02286778905620779,0.09975723308330149,-0.017334226076813453,0.13160249282956446,0.4996465876070054,45.0
0.6,ma_cross,,,3.0,30.0,0.0010111356814201944,0.0010980074414687546,0.021798009029642025,0.05037191424114143,-0.02193157614445329,0.05006514051870601,0.5031420539110303,31.0
0.7,ma_cross,,,10.0,30.0,-0.0009232687409379547,-0.000548889990491808,0.021798010554106538,-0.02518073789942277,-0.01583711685846434,-0.034658454275308774,0.5006614850339011,23.0
0.4,ma_cross,,,5.0,30.0,-0.001164824049270985,-0.0007452585782848851,0.022229072017502204,-0.033526301849132564,-0.018062680711929846,-0.04125957769893284,0.5016058634604299,27.0
0.2,ma_compare,10.0,3.0,,,-0.0013251236625252405,-0.0008611886580010211,0.023142569447261882,-0.03721231818979862,-0.023911561564189276,-0.03601557579956488,0.5012298232129131,55.0
0.5,ma_cross,,,3.0,30.0,-0.0014025823916120617,-0.0009574463680020526,0.021798009516674464,-0.04392356867583027,-0.023382817611445894,-0.04094657812039651,0.5027286257648421,31.0
0.3,ma_compare,10.0,3.0,,,-0.0015175305015884266,-0.0010252378902940982,0.023142568955895712,-0.0443009543256827,-0.024093856686555615,-0.04255183815657796,0.5012298232129131,55.0
0.7,ma_cross,,,3.0,30.0,-0.0014840568704569401,-0.0010269136088568197,0.021798009284301118,-0.04711043084087504,-0.023382185975236558,-0.043918631472027306,0.5028113113940798,31.0
0.4,ma_cross,,,3.0,10.0,-0.002533327063534152,-0.0018889282393654016,0.023267372831959513,-0.08118356348211409,-0.027461751300532855,-0.06878396860759385,0.5049429657794677,79.0
0.7,ma_cross,,,5.0,30.0,-0.0028791399567071885,-0.0022173047359176365,0.021798002774227363,-0.10172054563362305,-0.027598708029458296,-0.0803408889122973,0.5006614850339011,27.0
0.6,ma_cross,,,5.0,20.0,-0.0031959957562087693,-0.0024639849315748973,0.02286778766269964,-0.10774916086849888,-0.023963575786475344,-0.10282208938807583,0.4982329380350271,45.0
0.6,ma_compare,10.0,1.0,,,-0.003591364292318433,-0.002793925258342726,0.023207713048936072,-0.12038778885499923,-0.02557796261861134,-0.10923173592840336,0.4998473049320507,81.0
0.7,ma_cross,,,10.0,20.0,-0.003542702359975891,-0.002760836664786054,0.022839891003933927,-0.12087783887893902,-0.02346035851954642,-0.11768092386507278,0.4995260663507109,31.0
0.5,ma_cross,,,5.0,20.0,-0.004110182295084863,-0.0032451813072377077,0.022867780496124205,-0.14191063744851515,-0.023422969982657693,-0.13854696093793537,0.49839001020969137,45.0
0.2,ma_cross,,,10.0,30.0,-0.004561458114972772,-0.0036401054727656485,0.022468991766196312,-0.1620057326400395,-0.02289464325487467,-0.15899376252524078,0.49955120359037125,23.0
0.7,ma_cross,,,5.0,20.0,-0.0053155082611829885,-0.004276264933661735,0.022867768034510492,-0.1869996637716582,-0.02603893001621671,-0.16422583151452583,0.49839001020969137,45.0
0.3,ma_cross,,,10.0,30.0,-0.0056821800793668276,-0.004602351096426913,0.022328533638026383,-0.20611971977366778,-0.021854287450798315,-0.2105925945555728,0.5003283533081596,23.0
0.7,ma_cross,,,3.0,20.0,-0.00693990446289805,-0.005667805693340434,0.0228677457993932,-0.24785152603414154,-0.03386654736977013,-0.16735705684600186,0.5009817010916516,49.0
0.6,ma_cross,,,5.0,30.0,-0.007536829870474437,-0.006203637453636764,0.021797946186668575,-0.28459733777262247,-0.026018827114653864,-0.2384287895184507,0.5004961137754258,27.0
0.4,ma_cross,,,10.0,30.0,-0.008987994901010765,-0.007439953613903148,0.022228981435239135,-0.3346961099220114,-0.02185428745080631,-0.340434508818939,0.5004529358478136,23.0
0.5,ma_cross,,,5.0,30.0,-0.00910357071322998,-0.007548759715676783,0.02179791500295875,-0.34630650292251114,-0.027556391559923732,-0.2739386141781793,0.5000826856292376,27.0
0.6,ma_cross,,,10.0,30.0,-0.009919314220239173,-0.008249950735743748,0.021797896328583012,-0.3784746294497145,-0.022968974963433864,-0.3591780107243575,0.49958657185381183,23.0
0.5,ma_compare,10.0,1.0,,,-0.010698058170268365,-0.008888167505076889,0.023207600326087468,-0.38298520226952437,-0.031379723388913816,-0.2832455657724823,0.4988547869903802,85.0
